0.000008287338604084926, -0.001680672268907779
0.054601130392985586, -0.03977591036414574
0.06346029536074782, -0.04425770308123256
0.07231117298990603, -0.050980392156862786
0.10332653771567796, -0.06442577030812346
0.17271228017834356, -0.10252100840336142
0.28196426499593924, -0.1607843137254903
0.4533795766827442, -0.21008403361344552
0.5007334294664613, -0.2056022408963587
0.6178459549500274, -0.1383753501400562
0.7367029652097525, 0.0005602240896358524
0.8544121790728125, 0.22913165266106428
0.9596613793446371, 0.6885154061624649
0.9687111531002934, 0.7355742296918766
0.9733396317106724, 0.7871148459383752
0.9824142674821408, 0.8408963585434173
1.006671307576285, 0.9999999999999999
